SGO Report ID,SGO Report Version,SGO Amendment,Year Month,State,County,Road Type,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Is Any Fatal Injury,Incident Date,Location Address / Description,Zip Code
30270-7536,1,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,03/30/2024,Guerrero Street at 14th Street,94114
30270-7533,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,Single Vehicle,True,False,False,False,False,False,False,False,03/08/2024,250 W Rio Salado Parkway,85281
30270-7532,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,03/26/2024,W. Chandler Boulevard near N. Los Feliz Drive,85226
30270-7531,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,03/25/2024,W. Missouri Avenue at N. 23rd Street,85015
30270-7530,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,True,False,False,False,False,False,03/24/2024,W. University Drive near S. Farmer Avenue,85281
30270-7529,1,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,03/22/2024,Church Street at Market Street,94114
30270-7528,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,03/19/2024,S. Dorsey Lane at E. Lemon Street,85281
30270-7527,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,03/17/2024,W. Ray Road and N. Price Road,85224
30270-7525,1,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,03/07/2024,St. Germain Avenue at Glenbrook Avenue,94114
30270-7522,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V Backing,True,False,True,False,False,False,False,False,03/01/2024,E Portland Street at N 5th Place,85006
30270-7515,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,Single Vehicle,True,False,False,False,False,False,False,False,03/01/2024,W Southern Avenue at S Alma School Road,85210
30270-7424,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,03/30/2024,N Drinkwater Boulevard at E 2nd Street,85251
30270-7423,1,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,03/30/2024,Barneveld Ave and Jerrold Avenue,94124
30270-7421,1,Amendment 2 or prior,202403,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,True,True,False,False,False,03/28/2024,N. 24th Street and E. Devonshire Avenue,85016
30270-7380,2,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,03/19/2024,Division Street at 9th Street,94103
30270-7306,1,Amendment 2 or prior,202403,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,03/10/2024,10th Street at Mission Street,94103
30270-9169,1,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,All Others,True,False,False,False,False,False,False,False,02/28/2024,East Apache Boulevard at South River Drive,85281
30270-7318,3,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/09/2024,E Indian School Road at N 7th Street,85102
30270-7316,2,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,02/26/2024,W. Galveston Street at N. Arizona Avenue,85225
30270-7315,1,Amendment 2 or prior,202402,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/23/2024,Folsom Street at Falmouth Street,94107
30270-7313,1,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/23/2024,E Lamar Road at N 16th Street,85016
30270-7312,1,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/21/2024,S. 16th Street towards E. Broadway Road,85040
30270-7311,1,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/18/2024,E Camelback Road and N 32rd Street,85016
30270-7309,1,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,02/13/2024,S. McClintock Drive at E. Broadway Rd,85282
30270-7308,1,Amendment 2 or prior,202402,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/05/2024,Watt Way at Exposition Blvd,90007
30270-7257,2,Amendment 2 or prior,202402,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,02/22/2024,S Rural Road at E University Drive,85281
30270-7190,2,Amendment 2 or prior,202402,California,San Francisco,Surface Street,Motorcycle,True,False,False,False,False,False,False,False,02/19/2024,Fillmore Street at Geary Boulevard,94115
30270-7075,2,Amendment 2 or prior,202402,California,San Francisco,Surface Street,Cyclist,True,False,True,True,False,False,False,False,02/06/2024,17th Street at Mississippi Street,94107
30270-7162,1,Amendment 2 or prior,202401,California,San Francisco,Surface Street,Secondary Crash,True,True,True,False,False,False,False,False,01/21/2024,intersection of Market Street at Hermann Street and Guerrero Street,94103
30270-7161,1,Amendment 2 or prior,202401,California,San Francisco,Surface Street,V2V Intersection,True,True,True,False,False,False,False,False,01/12/2024,26th Street at Castro Street,94114
30270-7160,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,V2V Intersection,False,False,False,False,False,False,False,False,01/03/2024,E. Indian School Road at N. 87th Place,85251
30270-7159,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,01/17/2024,S. McClintock Drive at the intersection with the on and off ramps for westbound Highway 60,85282
30270-7158,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,False,False,False,False,False,01/15/2024,S. 16th Street at E. Buckeye Road,85034
30270-7157,3,Amendment 2 or prior,202401,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,True,False,False,False,False,01/08/2024,Manhattan Place at West Adams Boulevard,90018
30270-7156,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,01/08/2024,E. Van Buren Street and N. 30th Street.,85008
30270-7071,1,Amendment 2 or prior,202401,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/31/2024,Potrero Avenue near 22nd Street,94110
30270-7058,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/27/2024,Parking lot entrance on N. Portales Place,85251
30270-7054,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/25/2024,N. 40th Street past Washington Street,85034
30270-7048,1,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,01/24/2024,Parking lot entrance on W. San Angelo Street near N. Colorado Street,85233
30270-7021,1,Amendment 2 or prior,202401,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,12/31/2023,Turner Terrace near Missouri Street,94107
30270-6981,2,Amendment 2 or prior,202401,California,San Francisco,Surface Street,Motorcycle,False,False,False,False,False,False,False,False,01/13/2024,Larkin Street at Bush Street,94109
30270-6932,2,Amendment 2 or prior,202401,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,01/02/2024,N. Central Avenue at E. Osborn Road,85015
30270-7020,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/31/2023,East Playa Del Norte Drive near North Scottsdale Road,85288
30270-7019,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,12/27/2023,Stanyan Street near Haight Street,94117
30270-7018,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,12/24/2023,East Palm Lane near North 43rd Street,85008
30270-7017,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/23/2023,North Third Street at Washington Street,85004
30270-7015,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/21/2023,Gilman Avenue at Third Street,94124
30270-7014,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,12/19/2023,Beach Street near Larkin Street,94109
30270-7013,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,12/11/2023,North 32nd Street at East Filmore Street,85008
30270-7012,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,False,False,False,False,False,12/07/2023,South McClintock Drive at East Baseline Road,85283
30270-7007,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/14/2023,Napoleon Street near Evans Avenue ,94124
30270-7006,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,Motorcycle,True,False,False,False,False,False,False,False,12/02/2023,24th Street at Osage Street,94110
30270-6907,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/26/2023,E. 1st Avenue near N. Scottsdale Road,85251
30270-6906,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,True,False,False,False,False,12/23/2023,N. 44th Street and Washington Street,85008
30270-6901,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/20/2023,N. 28th Street at E. Pinchot Avenue,85016
30270-6883,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,12/13/2023,N. Scottsdale Road at E. Chaparral Road,85253
30270-6879,1,Amendment 2 or prior,202312,California,San Francisco,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,12/12/2023,Gough Street at Ellis Street,94109
30270-6878,1,Amendment 2 or prior,202312,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,12/11/2023,E. Van Buren Street at N. 36th Street,85008
30270-6855,1,Amendment 2 or prior,202311,California,San Francisco,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,11/09/2023,Stockton Street near O'Farrell Street,94102
30270-6854,1,Amendment 2 or prior,202311,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/08/2023,1949 E. University Drive,85288
30270-6838,1,Amendment 2 or prior,202311,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,11/03/2023,135 W. Orion Street,85283
30270-6765,1,Amendment 2 or prior,202311,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,11/30/2023,Hayden Road and McDowell Road,85257
30270-6579,2,Amendment 2 or prior,202311,California,San Francisco,Surface Street,Secondary Crash,True,False,True,True,False,False,True,False,11/03/2023,Folsom Street at 11th Street,94103
30270-6668,1,Amendment 2 or prior,202310,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/30/2023,S. Terrace Road at E. Lemon Street,85281
30270-6667,1,Amendment 2 or prior,202310,California,San Francisco,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,10/29/2023,Marin Street near Michigan Street,94124
30270-6666,1,Amendment 2 or prior,202310,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,10/28/2023,Avila Street near Rico Way,94123
30270-6664,1,Amendment 2 or prior,202310,Arizona,Maricopa,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,10/21/2023,44 N. 44th Street,85008
30270-6663,1,Amendment 2 or prior,202310,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/10/2023,Bluxome Street at 4th Street,94107
30270-6662,1,Amendment 2 or prior,202310,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/07/2023,Van Ness Avenue at Lombard Street,94109
30270-6661,1,Amendment 2 or prior,202310,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/04/2023,Fremont Street at Mission Street,94105
30270-6566,1,Amendment 2 or prior,202310,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,10/28/2023,N. Dobson Road near W. Warner Road,85224
30270-6561,1,Amendment 2 or prior,202310,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,True,False,False,False,False,False,10/26/2023,Parking lot driveway at Central High School,85012
